iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
394727,214396.50,7.86,-3.42,1.91,93.01,192.72,-25.91,6.14,5.93,-1.87
399296,130701.90,-9.61,12.17,-2.60,-102.32,-40.73,-29.14,5.34,5.93,-2.15
400961,111293.89,4.76,4.77,-0.56,-153.25,149.83,15.98,6.57,6.02,-1.57
401883,168814.33,-4.92,8.56,-5.58,-94.61,-86.93,25.74,5.51,6.04,-2.23
405347,112372.43,1.25,6.34,1.87,-135.83,76.64,-44.10,6.16,6.06,-1.45
409181,141943.29,-2.48,4.67,0.15,-241.09,-66.34,1.19,8.45,4.07,-1.47
414198,134162.36,8.60,-6.73,5.69,48.77,148.04,28.45,5.52,6.10,-2.10
415056,75099.40,3.54,-6.21,-0.88,161.26,115.46,-19.17,7.59,4.03,-1.49
417027,164590.05,-5.09,6.78,0.56,-179.73,-121.30,4.78,7.66,4.03,-1.51
420920,137380.03,-2.98,-1.54,-0.77,156.47,-189.27,-25.46,7.02,5.67,-1.38
420960,212629.41,-127.18,196.54,-97.90,24.21,-24.65,12.97,2.49,5.02,-2.75
421072,213240.62,24.91,-26.12,67.70,60.24,45.68,-69.32,4.60,5.05,-2.42
421499,215018.25,-0.10,10.13,3.78,-136.63,38.62,-45.49,5.75,5.96,-2.08
455319,119083.72,-1.33,-3.75,0.57,182.79,-113.67,21.42,7.57,4.05,-1.36
459527,156825.59,4.56,-4.69,1.10,226.03,161.15,13.56,6.66,6.04,-1.46
459785,226387.87,24.07,-17.57,41.72,6.51,84.40,-141.03,5.30,4.00,-2.47
463178,115206.66,4.74,-7.19,-0.63,207.88,81.38,-13.90,7.50,4.02,-1.48
463188,174368.58,27.91,-43.89,89.59,35.05,49.59,-58.93,4.64,4.63,-2.45
472439,242377.55,-3.94,-3.60,-0.31,202.47,-177.08,-74.73,7.37,4.05,-1.40
474142,227802.58,-0.22,12.98,0.46,-133.73,22.88,-4.71,5.59,5.73,-2.10
474372,103167.44,-5.85,0.32,-0.14,-3.91,-250.61,12.78,7.64,4.05,-1.49
478409,173650.44,-7.76,-3.73,-1.93,39.51,-125.73,27.47,5.98,5.95,-1.74
480465,79044.79,-6.93,4.70,4.07,-152.43,-42.01,12.01,5.70,6.20,-1.47
480594,145940.17,-9.15,-1.75,-1.08,8.36,-136.46,18.63,5.86,5.92,-1.53
485409,137105.39,-7.03,-1.90,-0.30,97.49,-164.90,45.45,6.49,5.95,-1.48
489865,151102.14,-4.15,-2.28,0.84,83.60,-221.68,9.60,7.80,4.03,-1.46
490540,77946.43,1.01,8.26,0.44,-205.90,-28.88,-14.64,6.72,4.09,-1.56
491648,128520.95,-6.44,1.62,0.16,-33.96,-188.08,-37.34,7.44,4.88,-1.48
491960,164372.20,-9.33,4.17,1.36,-3.41,-109.86,-21.65,6.09,5.80,-1.92
494630,127531.09,6.40,-1.66,-0.33,25.75,256.54,-22.21,7.83,4.01,-1.50
497768,184639.66,30.47,-42.23,77.03,35.03,63.59,-62.91,4.78,4.11,-2.43
498248,107376.92,0.35,-6.28,0.65,251.57,82.67,-46.47,7.83,4.00,-1.54
499685,169337.45,-6.38,3.40,0.54,-141.82,-208.90,-47.89,8.03,4.06,-1.51
502391,217356.48,3.75,11.64,-6.08,-113.97,8.49,32.72,5.36,5.91,-2.34
503851,213299.98,25.20,-49.12,85.56,36.99,55.49,-43.53,4.13,4.64,-2.34
507559,216523.43,-3.82,-3.84,0.35,202.52,-169.36,16.26,8.04,4.00,-1.59
509798,62643.49,7.62,-2.27,4.46,-8.79,177.61,4.79,5.75,6.17,-1.91
511080,212697.19,0.39,-8.79,-6.51,97.88,8.83,37.32,5.53,6.04,-1.95
513228,84860.21,-8.26,0.55,-2.56,-32.74,-114.46,18.87,6.02,5.76,-1.56
517722,139404.17,4.65,2.09,0.07,-190.03,226.40,14.41,8.38,5.13,-1.49
548419,75955.01,8.11,-0.93,-0.01,21.33,191.51,44.00,6.60,6.13,-1.63
554471,89892.66,-3.95,-8.11,1.93,181.54,-85.37,-6.01,5.76,6.31,-1.52
555076,162456.20,1.13,15.68,0.26,-126.76,48.80,-7.37,5.39,5.74,-2.08
557487,163017.25,-10.50,5.45,-5.66,-20.56,-69.03,30.21,5.37,5.97,-2.07
557723,153971.12,-7.99,0.94,0.05,2.29,-183.86,-43.70,7.34,4.05,-1.49
558499,186121.29,-6.80,3.78,-0.14,-85.56,-178.19,21.59,7.83,4.01,-1.49
559150,126653.08,5.08,-5.50,-2.59,163.59,109.40,21.51,6.78,4.07,-1.47
564771,180760.68,-0.90,5.11,1.28,-202.44,28.36,12.83,6.72,6.01,-1.46
564907,141872.40,-11.15,-3.26,-3.15,16.80,-120.30,13.48,5.47,6.10,-2.08
566371,210885.07,12.74,-7.04,-1.81,51.16,110.12,-3.95,5.29,6.03,-2.15
567366,180514.86,-2.28,-9.99,-2.94,134.77,-5.34,16.21,5.64,6.07,-2.03
570312,213683.86,-6.59,-0.88,-6.68,18.24,-106.47,34.13,5.53,6.17,-2.10
570342,224334.54,-5.43,-1.34,-0.34,64.32,-214.69,-20.17,7.68,4.03,-1.52
572980,152311.55,-1.54,-4.82,1.08,232.97,-15.18,65.20,6.58,6.35,-1.42
574081,79318.90,3.08,-5.18,0.19,225.09,155.96,13.14,7.91,4.43,-1.49
575874,103685.58,5.94,0.77,-1.77,24.71,230.29,-5.87,6.62,4.11,-1.45
575890,118328.21,6.03,-1.45,-0.35,61.55,235.85,7.12,8.70,3.97,-1.46
576484,96252.70,-2.55,9.12,-0.02,-195.72,-6.28,37.36,6.07,6.05,-1.50
576537,152030.38,3.72,3.62,1.96,-148.56,120.98,-20.18,6.20,6.23,-1.64
577898,216054.05,-2.83,-5.77,0.58,200.24,-77.68,-40.24,7.68,4.03,-1.59
578689,222064.24,20.70,-35.12,88.37,55.74,35.69,-30.99,4.42,5.40,-2.39
579914,120993.94,23.40,-50.21,91.89,24.13,47.21,-58.70,4.79,4.10,-2.55
581848,68483.80,0.85,6.53,0.05,-238.70,5.96,12.81,7.39,4.05,-1.56
582747,219899.57,29.54,-24.84,51.62,-1.55,67.13,-118.23,4.76,4.16,-2.40
583545,212084.13,-172.52,148.51,101.00,100.47,-63.27,-61.62,2.68,4.69,-5.15
587718,154685.39,-5.11,6.59,0.17,-215.37,-119.70,4.80,7.42,4.03,-1.59
589699,118440.69,-6.48,4.38,1.51,-68.09,-164.47,-26.64,6.85,4.09,-1.48
593515,222082.85,7.82,-3.61,7.02,9.86,132.48,20.74,5.39,6.10,-2.00
593820,229725.67,9.99,-14.13,-0.52,67.49,89.51,39.21,5.24,5.99,-2.22
597214,121034.99,-7.90,8.65,0.87,-92.64,-73.12,-1.11,5.69,5.78,-1.71
597792,92095.65,-2.38,-1.56,-0.07,158.55,-206.00,-53.94,8.43,4.02,-1.38
604691,85438.04,1.33,8.88,2.27,-161.60,29.29,-49.52,6.03,5.68,-1.53
605063,141738.59,4.31,2.91,0.48,-145.01,186.85,30.81,6.84,6.21,-1.45
605766,182097.92,-9.74,-5.42,1.57,112.51,-92.94,15.70,5.57,6.24,-1.79
605775,65796.46,1.11,7.17,-1.60,-154.91,105.95,62.24,6.05,5.91,-1.45
605799,153273.62,-3.28,-8.32,1.88,140.77,-52.12,-3.61,5.83,5.97,-1.74
606400,213511.26,-0.97,12.55,-3.75,-106.62,-21.97,35.62,5.34,6.03,-2.26
606673,213183.18,-2.28,13.89,-5.97,-110.13,0.43,14.65,5.31,5.97,-2.23
609631,213199.28,-6.82,-6.74,-3.21,92.98,-91.06,30.90,5.70,6.08,-2.04
612473,213119.31,7.86,12.01,-8.15,-119.45,43.54,2.71,5.14,5.95,-2.32
612781,130550.13,5.51,-6.74,-0.94,171.91,153.15,14.20,7.64,4.01,-1.55
615428,213218.50,-0.84,11.38,0.22,-118.20,11.08,-24.70,5.87,5.66,-1.98
615742,213325.24,-5.44,7.66,2.38,-142.27,-51.92,7.99,6.39,5.75,-1.84
653969,191153.31,-6.70,-10.63,-1.44,112.21,-43.98,47.19,5.54,6.05,-2.11
659030,137287.45,-0.97,6.13,0.14,-262.72,-29.71,-1.91,8.41,4.88,-1.52
661881,97013.11,5.16,8.00,-3.22,-124.06,55.92,42.32,5.74,6.03,-1.71
666548,220261.02,6.92,-13.53,-1.36,120.84,58.74,37.90,5.32,6.13,-2.28
669613,148315.41,-3.85,2.77,0.61,-139.08,-180.30,77.35,7.22,5.43,-1.42
671616,285639.97,-4.31,-26.58,-6.78,80.12,37.64,15.90,4.93,5.51,-2.21
674278,76023.44,9.49,5.38,-0.88,-55.34,164.87,-8.87,5.61,6.31,-1.58
678293,153293.25,12.39,-2.69,11.41,-56.33,104.78,-240.28,6.14,4.04,-2.43
678667,183411.58,-3.41,5.02,-0.82,-156.11,-108.71,5.07,7.61,4.03,-1.46
679078,216617.60,-18.46,-29.79,-10.67,73.51,11.20,16.37,4.72,5.47,-2.24
681337,66556.49,-2.53,-3.86,-0.08,224.80,-85.40,22.10,7.81,5.22,-1.47
686659,93041.02,-0.49,8.09,0.07,-204.03,-73.04,25.73,7.77,4.02,-1.59
688882,83769.78,-2.77,-8.31,-0.14,213.02,-50.68,20.46,6.25,5.76,-1.71
690095,93371.70,6.43,0.16,-1.95,16.10,248.74,14.85,7.57,4.03,-1.47
693171,196721.31,1.07,7.16,1.73,-154.53,96.53,-2.09,6.17,5.94,-1.45
697134,182563.45,10.89,6.74,-3.40,-74.12,113.41,-11.40,5.41,6.08,-2.32
698963,110404.92,15.30,-47.43,104.35,55.63,35.84,-5.68,4.66,4.16,-2.38
698972,121739.69,5.02,-6.94,-0.62,202.25,95.89,-39.57,6.88,5.92,-1.45
700723,214668.07,1.45,-4.83,-0.77,269.32,47.66,-24.78,7.41,4.11,-1.46
700932,69851.97,3.33,-10.19,1.97,119.78,85.16,8.36,5.64,5.93,-1.82
701518,125624.23,-6.94,5.54,0.89,-71.64,-137.33,-5.29,6.16,6.13,-1.49
744828,117698.21,-0.40,-7.00,-0.42,234.61,22.27,18.07,7.92,3.99,-1.55
747278,212979.12,-0.86,11.65,-4.77,-104.38,-18.72,34.91,5.34,5.98,-2.25
750800,199424.43,4.47,-1.47,-0.72,44.44,248.24,43.21,7.74,4.04,-1.45
754231,106789.80,3.52,4.38,-1.88,-156.37,92.11,-52.58,6.13,6.06,-1.40
756090,62528.72,2.64,10.17,-2.42,-136.69,18.03,-8.49,5.56,5.88,-1.82
756243,151272.29,-3.43,-5.26,-3.24,86.53,-77.42,3.10,5.91,6.16,-1.80
758775,194374.20,-9.53,1.63,0.42,1.96,-142.83,-4.72,6.03,5.64,-1.97
759497,61463.01,-6.86,2.39,-2.15,12.60,-194.05,-13.43,6.07,5.94,-1.76
759555,141584.79,2.38,-4.74,-0.71,210.24,110.41,20.46,7.52,4.04,-1.45
760427,106037.82,5.81,-4.60,1.32,153.78,212.29,-3.62,7.29,4.06,-1.42
761022,212787.48,-5.35,7.27,-4.18,-105.61,-71.34,-3.42,5.69,6.01,-2.02
765091,87312.01,-6.17,-6.36,-3.33,67.68,-70.01,49.52,5.71,6.13,-1.87
769115,136362.27,4.64,4.97,1.93,-204.54,96.81,-35.39,6.13,5.92,-1.64
772717,136758.69,-4.13,-3.98,-0.58,184.09,-136.12,-93.12,7.09,5.86,-1.40
773538,140166.07,-2.17,4.41,0.43,-248.87,-116.02,-35.66,8.10,4.02,-1.51
773806,215532.83,15.68,4.19,-4.11,-45.26,117.96,-14.11,5.17,5.86,-2.29
778451,94379.64,10.11,-5.34,-1.26,69.48,94.00,10.22,5.65,5.99,-1.62
779149,157497.73,9.78,5.79,-3.53,-65.43,96.16,-18.91,5.51,6.09,-2.24
779606,122024.07,-5.32,5.06,0.99,-174.72,-161.71,2.80,7.27,4.04,-1.51
780960,79699.23,-3.65,3.87,-0.67,-75.24,-87.47,-117.09,6.40,5.85,-1.41
781724,95134.57,5.38,-11.03,-3.17,124.60,73.45,-16.76,5.58,5.99,-1.55
786348,172289.96,0.35,6.38,-0.74,-196.02,16.65,13.87,7.01,4.08,-1.48
793162,212304.51,-216.89,-23.32,-130.27,26.56,4.00,13.28,2.41,4.97,-2.53
796430,72035.62,-5.64,3.19,-3.95,-39.15,-117.69,1.44,5.83,6.17,-1.72
797048,127589.83,25.85,-28.77,78.44,46.15,46.72,-61.34,5.57,3.99,-2.58
797359,96931.74,3.47,9.31,-3.19,-143.62,45.51,7.46,5.52,6.06,-1.73
797487,133324.86,-1.83,-5.26,-0.20,230.98,-39.54,-7.65,6.84,5.85,-1.55
800564,69325.21,5.95,-4.90,-1.44,184.20,154.36,-50.37,7.15,4.86,-1.50
803057,162551.62,-7.09,3.76,0.81,-54.74,-165.56,-8.78,6.97,4.08,-1.49
805131,231875.45,2.80,2.90,0.04,-212.12,183.25,1.87,7.92,4.04,-1.45
805355,213651.73,-8.86,-0.78,0.52,75.70,-162.22,42.52,6.23,5.69,-2.08
806598,217756.97,17.50,-60.32,109.06,37.41,38.94,-7.84,4.13,5.06,-2.41
806805,121906.24,6.07,-1.53,-0.33,78.13,237.22,0.15,8.48,3.98,-1.45
808428,117363.88,-0.79,-6.99,0.42,227.06,-27.52,-6.79,7.65,3.99,-1.53
815097,212088.89,4.36,-35.84,79.62,77.73,70.30,-44.44,5.59,3.96,-3.00
847415,212397.44,2.08,-34.97,79.44,58.21,88.53,-29.10,4.47,5.39,-2.58
850199,124907.94,-1.16,6.59,1.74,-195.93,-27.96,8.01,7.37,4.06,-1.46
857700,189030.83,-13.60,0.57,-2.34,22.66,-108.80,32.06,5.32,6.07,-1.92
857881,195091.69,-2.60,8.89,1.10,-142.36,-33.30,-24.96,6.21,6.16,-1.48
858923,191491.11,25.09,-42.89,86.17,27.60,71.53,-46.82,4.35,5.46,-2.48
859471,115509.93,-3.71,5.92,-1.03,-251.97,-82.04,-33.47,6.84,5.72,-1.52
859824,212953.35,11.06,-7.50,0.78,96.82,113.97,32.30,5.50,6.11,-2.20
862653,94294.22,-0.00,6.61,0.05,-237.60,-38.62,-13.65,8.06,4.01,-1.52
863908,104067.41,-5.33,9.63,2.20,-115.39,-51.24,5.36,6.11,4.11,-1.79
868714,135456.07,2.79,-0.44,-0.11,6.25,218.56,9.80,7.59,6.39,-1.27
871907,95344.35,1.89,8.06,-4.40,-135.62,19.97,33.17,5.65,5.89,-1.71
872580,154571.13,4.89,-6.56,0.89,190.50,157.66,-27.54,7.69,4.02,-1.56
872910,198481.05,0.08,5.90,-1.57,-127.62,31.46,-62.20,6.26,6.30,-1.41
881640,143049.02,4.61,2.03,0.24,-148.55,246.74,42.71,8.46,4.38,-1.46
886392,156474.11,6.67,7.06,2.18,-89.34,82.79,-40.33,5.67,6.02,-2.15
888831,123736.02,27.22,-39.33,82.54,51.34,43.71,-68.95,4.89,4.09,-2.54
890128,134100.42,-9.35,0.11,-1.87,-8.18,-101.03,21.89,6.00,6.01,-1.52
891133,222243.42,-9.89,-76.15,142.27,-12.30,-1.24,-20.29,3.28,4.51,-2.46
892569,85974.49,8.47,-5.44,-0.42,157.44,125.20,-5.76,6.02,6.01,-1.69
893201,111719.18,30.36,-41.51,77.37,32.88,56.96,-68.28,4.77,4.11,-2.50
895449,223410.77,17.90,-54.79,107.66,39.39,43.65,-22.55,5.06,4.05,-2.42
899625,103605.85,4.57,-3.57,1.58,169.40,143.92,8.26,6.49,4.12,-1.47
899663,195804.20,-5.23,4.21,1.34,-228.28,-152.20,77.20,6.76,5.92,-1.51
901948,129528.34,6.98,3.46,-2.41,-36.84,150.85,-40.74,6.19,5.91,-1.49
902268,213056.99,-3.50,-9.27,1.51,163.60,-29.80,0.96,5.86,5.97,-1.80
902863,213152.72,13.02,5.44,0.35,-39.13,131.71,12.63,5.32,5.92,-2.27
903178,213279.63,-7.41,10.60,-3.18,-115.60,-42.80,19.23,5.47,6.04,-2.28
946576,99291.34,6.55,4.56,2.64,-60.75,185.49,-24.84,5.74,6.09,-1.61
947358,158483.76,22.86,-31.39,82.52,57.51,57.86,-37.77,4.75,5.37,-2.50
952760,213602.06,2.95,3.90,-6.07,-38.10,57.25,29.42,5.43,6.23,-1.94
953949,150495.09,4.01,-10.96,-0.96,124.37,52.99,7.30,5.73,5.51,-1.58
956026,98984.43,7.00,1.93,-2.58,-31.91,152.42,-43.45,6.05,6.29,-1.45
960010,99440.89,-1.00,-5.59,3.22,177.39,-22.45,60.52,5.86,6.32,-1.46
960657,106725.61,2.54,-1.96,0.61,99.70,159.88,-39.13,6.78,5.73,-1.41
961826,116090.13,1.43,5.41,0.67,-230.15,120.28,-6.29,7.32,4.06,-1.47
965768,114045.45,29.59,-38.39,82.69,41.25,46.32,-57.12,4.54,4.24,-2.58
965948,213684.72,-5.47,-7.35,-4.63,100.79,-65.11,40.37,5.51,6.11,-2.02
966034,198677.54,18.50,-17.51,64.07,16.95,65.37,-94.68,4.90,4.12,-2.52
966703,69879.87,3.11,5.06,1.32,-205.68,102.78,-34.37,6.35,6.31,-1.54
